,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
109,Austin Daye,SF,22.0,DET,72.0,16.0,20.1,2.7,6.5,0.41,1.0,2.4,0.401,1.7,4.2,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5,False,2011
110,Carlos Delfino,SF,28.0,MIL,49.0,40.0,32.4,4.1,10.5,0.39,2.1,5.8,0.37,1.9,4.7,0.415,0.492,1.2,1.5,0.8,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5,False,2011
111,Luol Deng,SF,25.0,CHI,82.0,82.0,39.1,6.5,14.1,0.46,1.4,4.1,0.345,5.1,10.0,0.506,0.51,3.1,4.1,0.753,1.4,4.4,5.8,2.8,1.0,0.6,1.9,2.0,17.4,False,2011
112,DeMar DeRozan,SG,21.0,TOR,82.0,82.0,34.8,6.6,14.1,0.467,0.1,0.6,0.096,6.5,13.4,0.485,0.469,4.0,4.9,0.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,False,2011
113,Boris Diaw,PF,28.0,CHA,82.0,82.0,33.9,4.6,9.4,0.492,1.0,2.8,0.345,3.7,6.7,0.553,0.543,1.0,1.5,0.683,1.3,3.8,5.0,4.1,0.9,0.6,2.0,2.3,11.3,False,2011
114,Ike Diogu,PF,27.0,LAC,36.0,0.0,13.1,2.3,4.1,0.561,0.0,0.0,,2.3,4.1,0.561,0.561,1.1,1.7,0.661,1.1,2.1,3.2,0.1,0.1,0.1,0.6,2.0,5.8,False,2011
115,DeSagana Diop,C,29.0,CHA,16.0,0.0,11.3,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.3,0.7,0.364,0.8,1.8,2.5,0.4,0.3,0.9,0.7,1.6,1.3,False,2011
116,Keyon Dooling,PG,30.0,MIL,80.0,22.0,22.0,2.6,6.5,0.397,1.0,2.9,0.346,1.6,3.6,0.439,0.475,1.0,1.2,0.83,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5,7.1,False,2011
117,Joey Dorsey,C,27.0,TOR,43.0,9.0,12.1,1.2,2.3,0.525,0.0,0.0,,1.2,2.3,0.525,0.525,0.7,1.5,0.477,1.8,2.6,4.4,0.6,0.6,0.4,0.9,1.8,3.1,False,2011
118,Toney Douglas,SG,24.0,NYK,81.0,9.0,24.3,3.9,9.3,0.416,1.8,4.7,0.373,2.1,4.6,0.46,0.511,1.0,1.3,0.794,0.8,2.2,3.0,3.0,1.1,0.0,1.1,2.2,10.6,False,2011
119,Chris Douglas-Roberts,SF,24.0,MIL,44.0,12.0,20.1,2.7,6.2,0.429,0.3,1.0,0.326,2.3,5.2,0.449,0.456,1.7,2.0,0.831,0.2,1.8,2.0,1.1,0.7,0.3,0.8,1.7,7.3,False,2011
120,Zabian Dowdell,PG,26.0,PHO,24.0,0.0,12.2,2.1,5.2,0.408,0.1,0.4,0.3,2.0,4.8,0.417,0.42,0.7,0.7,0.941,0.2,0.6,0.8,2.1,0.8,0.1,1.2,1.3,5.0,False,2011
121,Goran Dragić,PG,24.0,Traded,140.0,10.0,17.61,2.73,6.31,0.44,0.81,2.21,0.36,1.92,4.1,0.47,0.5,1.18,1.89,0.63,0.5,1.51,2.01,2.91,0.72,0.12,1.69,1.8,7.5,False,2011
122,Jared Dudley,SF,25.0,PHO,82.0,15.0,26.1,3.7,7.7,0.477,1.3,3.1,0.415,2.4,4.6,0.519,0.56,2.0,2.7,0.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6,False,2011
123,Chris Duhon,PG,28.0,ORL,51.0,5.0,15.2,1.0,2.5,0.38,0.3,1.0,0.25,0.7,1.5,0.468,0.43,0.3,0.5,0.56,0.2,0.8,1.0,2.3,0.3,0.0,1.2,0.6,2.5,False,2011
124,Tim Duncan,C,34.0,SAS,76.0,76.0,28.4,5.5,11.0,0.5,0.0,0.1,0.0,5.5,11.0,0.502,0.5,2.4,3.4,0.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4,True,2011
125,Mike Dunleavy,SG,30.0,IND,61.0,44.0,27.6,3.9,8.5,0.462,1.7,4.2,0.402,2.3,4.4,0.519,0.56,1.6,2.0,0.8,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2,False,2011
126,Ronald Dupree,SF,30.0,TOR,3.0,0.0,4.3,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.333,0.25,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,0.7,False,2011
127,Kevin Durant,SF,22.0,OKC,78.0,78.0,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7,False,2011
128,Devin Ebanks,SG,21.0,LAL,20.0,0.0,5.9,1.1,2.6,0.412,0.1,0.3,0.4,1.0,2.3,0.413,0.431,0.9,1.2,0.783,0.8,0.6,1.4,0.1,0.2,0.3,0.3,0.4,3.1,False,2011
129,Wayne Ellington,SG,23.0,MIN,62.0,8.0,19.0,2.6,6.4,0.403,0.8,2.0,0.397,1.8,4.5,0.406,0.463,0.7,0.9,0.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,1.4,6.6,False,2011
130,Monta Ellis,SG,25.0,GSW,80.0,80.0,40.3,9.1,20.1,0.451,1.7,4.7,0.361,7.4,15.4,0.478,0.493,4.3,5.4,0.789,0.6,3.0,3.5,5.6,2.1,0.3,3.2,2.5,24.1,False,2011
131,Francisco Elson,C,34.0,UTA,62.0,1.0,9.8,0.9,1.8,0.478,0.0,0.0,,0.9,1.8,0.478,0.478,0.4,0.5,0.839,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2,False,2011
132,Melvin Ely,C,32.0,DEN,30.0,2.0,12.2,0.9,1.7,0.549,0.0,0.0,,0.9,1.7,0.549,0.549,0.4,0.7,0.619,0.9,1.6,2.5,0.5,0.1,0.4,0.5,1.7,2.3,False,2011
133,Semih Erden,C,24.0,Traded,82.0,16.0,14.53,1.52,2.69,0.56,0.0,0.0,,1.52,2.69,0.56,0.56,0.97,1.5,0.65,0.88,2.01,2.9,0.49,0.4,0.61,0.83,2.52,4.01,False,2011
134,Jeremy Evans,SF,23.0,UTA,49.0,3.0,9.4,1.6,2.3,0.661,0.0,0.0,0.0,1.6,2.3,0.667,0.661,0.5,0.8,0.703,0.7,1.2,2.0,0.5,0.3,0.3,0.4,1.0,3.6,False,2011
135,Maurice Evans,SF,32.0,Traded,146.0,48.0,21.21,2.42,5.82,0.41,0.77,2.3,0.33,1.68,3.52,0.47,0.48,0.71,0.81,0.89,0.71,1.42,2.13,0.6,0.47,0.19,0.47,1.79,6.33,False,2011
136,Reggie Evans,PF,30.0,TOR,30.0,18.0,26.6,1.4,3.4,0.408,0.0,0.0,0.0,1.4,3.4,0.412,0.408,1.6,2.9,0.545,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,4.4,False,2011
137,Tyreke Evans,SG,21.0,SAC,57.0,53.0,37.0,6.7,16.4,0.409,0.8,2.6,0.291,5.9,13.8,0.432,0.432,3.6,4.7,0.771,0.8,4.0,4.8,5.6,1.5,0.5,3.2,2.5,17.8,False,2011
138,Patrick Ewing,SF,26.0,NOH,7.0,0.0,2.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.4,0.6,0.75,0.1,0.1,0.3,0.3,0.0,0.1,0.1,0.1,0.4,False,2011
139,Christian Eyenga,SF,21.0,CLE,44.0,18.0,21.5,3.0,7.0,0.425,0.6,2.1,0.275,2.4,4.9,0.488,0.466,0.4,0.6,0.643,0.6,2.2,2.8,0.8,0.8,0.6,1.1,1.8,6.9,False,2011
140,Jordan Farmar,PG,24.0,NJN,73.0,18.0,24.6,3.5,8.9,0.392,1.5,4.2,0.359,2.0,4.8,0.421,0.475,1.1,1.4,0.82,0.3,2.0,2.4,5.0,0.8,0.1,1.9,1.8,9.6,False,2011
141,Derrick Favors,PF,19.0,Traded,156.0,54.0,19.7,2.78,5.31,0.52,0.0,0.0,,2.78,5.31,0.52,0.52,1.33,2.22,0.6,2.21,3.11,5.29,0.51,0.38,0.87,1.0,3.19,6.82,False,2011
142,Raymond Felton,PG-SG,26.0,Traded,150.0,108.0,36.5,5.71,13.39,0.43,1.51,4.41,0.36,4.11,9.02,0.46,0.48,2.6,3.23,0.8,0.61,2.94,3.6,8.3,1.68,0.12,2.93,2.01,15.52,False,2011
143,Rudy Fernández,SG,25.0,POR,78.0,3.0,23.3,2.7,7.4,0.37,1.5,4.6,0.321,1.2,2.7,0.453,0.471,1.6,1.9,0.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6,False,2011
144,Kyrylo Fesenko,C,24.0,UTA,53.0,1.0,8.6,0.8,1.9,0.44,0.0,0.0,0.0,0.8,1.9,0.444,0.44,0.3,0.9,0.391,0.6,1.4,2.0,0.3,0.1,0.3,0.5,1.7,2.0,False,2011
145,Landry Fields,SG,22.0,NYK,82.0,81.0,31.0,3.6,7.3,0.497,1.0,2.7,0.393,2.6,4.7,0.556,0.568,1.4,1.8,0.769,1.3,5.1,6.4,1.9,1.0,0.2,1.3,1.4,9.7,False,2011
146,Derek Fisher,PG,36.0,LAL,82.0,82.0,28.0,2.5,6.5,0.389,0.8,1.9,0.396,1.7,4.5,0.386,0.449,1.0,1.3,0.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,2.3,6.8,False,2011
147,Jonny Flynn,PG,21.0,MIN,53.0,8.0,18.5,2.0,5.6,0.365,0.6,1.9,0.31,1.5,3.7,0.393,0.417,0.6,0.8,0.762,0.2,1.2,1.5,3.4,0.6,0.1,2.1,1.1,5.3,False,2011
148,Gary Forbes,SF,25.0,DEN,63.0,11.0,12.6,2.0,4.3,0.454,0.3,0.9,0.328,1.7,3.4,0.488,0.489,0.9,1.4,0.678,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2,5.2,False,2011
149,T.J. Ford,PG,27.0,IND,41.0,3.0,18.9,2.2,5.8,0.386,0.1,0.8,0.188,2.1,5.0,0.417,0.398,0.9,1.2,0.729,0.4,1.6,2.0,3.4,0.9,0.2,1.5,1.7,5.4,False,2011
150,Jeff Foster,C,34.0,IND,56.0,3.0,16.8,1.4,3.0,0.479,0.0,0.1,0.0,1.4,2.9,0.488,0.479,0.5,0.9,0.563,2.9,3.4,6.3,0.8,0.4,0.6,0.5,2.3,3.3,False,2011
151,Randy Foye,SG,27.0,LAC,63.0,24.0,24.6,3.3,8.4,0.388,1.1,3.4,0.327,2.1,5.0,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8,False,2011
152,Channing Frye,PF,27.0,PHO,77.0,64.0,33.0,4.6,10.8,0.432,2.2,5.7,0.39,2.4,5.1,0.479,0.535,1.2,1.4,0.832,0.8,5.8,6.7,1.2,0.6,1.0,0.9,3.5,12.7,False,2011
153,Dan Gadzuric,C-PF,32.0,Traded,84.0,18.0,11.02,1.28,3.07,0.42,0.0,0.0,,1.28,3.02,0.42,0.42,0.23,0.62,0.37,1.7,1.52,3.22,0.32,0.32,0.68,0.72,2.2,2.8,False,2011
154,Sundiata Gaines,PG,24.0,Traded,48.0,0.0,12.52,1.78,4.39,0.39,0.4,1.6,0.25,1.38,2.79,0.48,0.44,0.77,1.51,0.49,0.51,1.02,1.6,1.78,0.69,0.02,1.12,1.03,4.6,False,2011
155,Danilo Gallinari,PF-SF,22.0,Traded,124.0,120.0,33.91,4.29,10.31,0.41,1.67,4.73,0.35,2.62,5.59,0.47,0.49,5.42,6.29,0.86,0.98,3.99,4.92,1.69,0.81,0.42,1.32,2.29,15.61,False,2011
156,Francisco García,SF,29.0,SAC,58.0,34.0,23.9,3.6,8.2,0.436,1.4,3.9,0.362,2.2,4.3,0.502,0.521,1.1,1.3,0.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,2.2,9.7,False,2011
157,Kevin Garnett,PF,34.0,BOS,71.0,71.0,31.3,6.1,11.6,0.528,0.0,0.1,0.2,6.1,11.5,0.53,0.529,2.6,3.1,0.862,1.2,7.7,8.9,2.4,1.3,0.8,1.6,2.1,14.9,True,2011
158,Marc Gasol,C,26.0,MEM,81.0,81.0,31.9,4.5,8.5,0.527,0.0,0.1,0.429,4.5,8.4,0.528,0.529,2.7,3.6,0.748,1.9,5.1,7.0,2.5,0.9,1.7,1.8,3.3,11.7,False,2011
159,Pau Gasol,C,30.0,LAL,82.0,82.0,37.0,7.2,13.7,0.529,0.0,0.0,0.333,7.2,13.6,0.53,0.53,4.3,5.2,0.823,3.3,6.9,10.2,3.3,0.6,1.6,1.7,2.5,18.8,False,2011
160,Rudy Gay,SF,24.0,MEM,54.0,54.0,39.9,7.6,16.1,0.471,1.1,2.7,0.396,6.5,13.4,0.486,0.503,3.6,4.5,0.805,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8,False,2011
161,Alonzo Gee,SG,23.0,Traded,112.0,68.0,19.97,2.18,4.73,0.45,0.29,0.9,,1.89,3.8,0.48,0.48,1.29,1.62,,1.09,2.12,3.27,0.68,0.69,0.31,0.99,1.68,5.9,False,2011
162,Paul George,SG,20.0,IND,61.0,19.0,20.7,2.9,6.5,0.453,0.7,2.3,0.297,2.3,4.2,0.537,0.505,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8,False,2011
163,Daniel Gibson,SG,24.0,CLE,67.0,15.0,27.8,3.9,9.9,0.4,1.8,4.4,0.403,2.2,5.5,0.398,0.489,2.0,2.4,0.822,0.4,2.3,2.6,3.0,0.7,0.3,1.2,2.3,11.6,False,2011
164,Taj Gibson,PF,25.0,CHI,80.0,19.0,21.8,2.9,6.3,0.466,0.0,0.1,0.125,2.9,6.2,0.472,0.467,1.3,1.9,0.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5,7.1,False,2011
165,Manu Ginóbili,SG,33.0,SAS,80.0,79.0,30.3,5.5,12.7,0.433,1.9,5.5,0.349,3.6,7.2,0.497,0.509,4.5,5.1,0.871,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4,False,2011
166,Ryan Gomes,SF,28.0,LAC,76.0,62.0,27.6,2.7,6.6,0.41,0.9,2.8,0.341,1.8,3.9,0.459,0.481,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2,False,2011
167,Drew Gooden,PF,29.0,MIL,35.0,18.0,24.6,4.5,10.3,0.431,0.1,0.6,0.15,4.4,9.8,0.447,0.435,2.3,2.9,0.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3,False,2011
168,Ben Gordon,SG,27.0,DET,82.0,27.0,26.0,4.1,9.4,0.44,1.3,3.2,0.402,2.8,6.1,0.46,0.51,1.7,2.0,0.85,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2,False,2011
169,Eric Gordon,SG,22.0,LAC,56.0,56.0,37.7,7.6,16.9,0.45,1.9,5.2,0.364,5.7,11.8,0.488,0.506,5.1,6.2,0.825,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,22.3,False,2011
170,Marcin Gortat,C,26.0,Traded,160.0,28.0,25.38,4.2,7.52,0.56,0.0,0.08,,4.2,7.48,0.56,0.56,1.77,2.41,0.72,1.87,6.01,7.88,0.9,0.47,1.12,1.02,2.39,10.19,False,2011
171,Joey Graham,SF,28.0,CLE,39.0,8.0,15.0,2.1,4.6,0.458,0.2,0.8,0.3,1.9,3.8,0.49,0.483,0.7,0.9,0.806,0.2,1.9,2.2,0.5,0.2,0.2,0.7,1.9,5.2,False,2011
172,Stephen Graham,SG,28.0,NJN,59.0,28.0,16.3,1.4,3.4,0.405,0.1,0.4,0.238,1.3,3.0,0.425,0.418,0.5,0.6,0.816,0.3,1.8,2.1,0.7,0.2,0.0,0.6,1.8,3.4,False,2011
173,Danny Granger,SF,27.0,IND,79.0,79.0,35.0,6.8,15.9,0.425,2.0,5.2,0.386,4.8,10.8,0.443,0.487,5.0,5.9,0.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5,False,2011
174,Aaron Gray,C,26.0,NOH,41.0,6.0,13.0,1.4,2.4,0.566,0.0,0.0,,1.4,2.4,0.566,0.566,0.4,0.8,0.5,1.4,2.7,4.2,0.4,0.3,0.3,0.8,2.3,3.1,False,2011
175,Danny Green,SG,23.0,SAS,8.0,0.0,11.5,2.1,4.4,0.486,0.9,2.4,0.368,1.3,2.0,0.625,0.586,0.0,0.0,,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9,5.1,False,2011
176,Jeff Green,PF-SF,24.0,Traded,150.0,102.0,32.36,4.91,10.92,0.45,0.86,2.81,0.3,4.09,8.12,0.5,0.49,2.61,3.27,0.81,1.0,3.81,4.8,1.41,0.7,0.48,1.33,2.8,13.31,False,2011
177,Willie Green,SG,29.0,NOH,77.0,13.0,21.7,3.5,7.9,0.443,0.7,2.0,0.348,2.8,5.9,0.476,0.488,1.0,1.3,0.78,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7,False,2011
178,Donté Greene,SF,22.0,SAC,69.0,21.0,16.3,2.3,5.6,0.404,0.7,2.2,0.292,1.6,3.4,0.478,0.462,0.6,0.9,0.662,0.7,1.4,2.1,0.7,0.5,0.3,0.9,1.3,5.8,False,2011
179,Orien Greene,SG,28.0,NJN,3.0,0.0,1.7,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,1.0,False,2011
180,Blake Griffin,PF,21.0,LAC,82.0,82.0,38.0,8.5,16.8,0.506,0.1,0.3,0.292,8.4,16.5,0.51,0.508,5.4,8.5,0.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5,False,2011
181,Hamed Haddadi,C,25.0,MEM,31.0,0.0,5.4,1.0,1.9,0.517,0.0,0.0,0.0,1.0,1.8,0.526,0.517,0.5,0.7,0.652,0.8,1.4,2.2,0.2,0.1,0.4,0.4,0.9,2.4,False,2011
182,Richard Hamilton,SG,32.0,DET,55.0,39.0,27.2,5.2,12.2,0.429,1.0,2.6,0.382,4.2,9.6,0.442,0.47,2.7,3.1,0.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1,False,2011
183,Tyler Hansbrough,PF,25.0,IND,70.0,29.0,21.9,4.1,8.8,0.465,0.0,0.0,0.0,4.1,8.7,0.466,0.465,2.8,3.6,0.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0,False,2011
184,Luke Harangody,PF,23.0,Traded,98.0,0.0,13.08,1.6,4.19,0.39,0.33,1.34,0.23,1.29,2.89,0.45,0.42,0.41,0.53,0.71,0.81,2.11,2.92,0.63,0.29,0.34,0.31,1.62,3.94,False,2011
185,James Harden,SG,21.0,OKC,82.0,5.0,26.7,3.6,8.3,0.436,1.4,4.0,0.349,2.3,4.4,0.514,0.518,3.5,4.2,0.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2,False,2011
186,Al Harrington,PF,30.0,DEN,73.0,3.0,22.8,3.8,9.2,0.416,1.6,4.5,0.357,2.2,4.8,0.473,0.503,1.2,1.6,0.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5,False,2011
187,Devin Harris,PG,27.0,Traded,142.0,140.0,31.72,4.81,11.46,0.42,0.81,2.5,0.32,4.0,8.91,0.45,0.46,4.71,5.69,0.83,0.22,2.13,2.4,7.09,1.01,0.1,2.9,2.29,15.2,False,2011
188,Manny Harris,SG,21.0,CLE,54.0,15.0,17.3,2.0,5.4,0.374,0.6,1.7,0.37,1.4,3.6,0.376,0.433,1.3,1.7,0.763,0.7,1.9,2.6,1.6,0.6,0.1,1.2,1.2,5.9,False,2011
189,Mike Harris,PF,27.0,HOU,4.0,0.0,4.0,0.8,1.5,0.5,0.0,0.0,,0.8,1.5,0.5,0.5,0.5,1.0,0.5,0.5,0.8,1.3,0.3,0.0,0.3,0.3,0.5,2.0,False,2011
190,Udonis Haslem,PF,30.0,MIA,13.0,0.0,26.5,3.4,6.6,0.512,0.0,0.0,,3.4,6.6,0.512,0.512,1.2,1.5,0.8,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0,8.0,False,2011
191,Spencer Hawes,C,22.0,PHI,81.0,81.0,21.2,3.3,7.0,0.465,0.1,0.5,0.243,3.1,6.6,0.48,0.473,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2,False,2011
192,Chuck Hayes,C,27.0,HOU,74.0,63.0,28.1,3.3,6.3,0.527,0.0,0.0,0.0,3.3,6.2,0.529,0.527,1.3,1.9,0.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9,False,2011
193,Gordon Hayward,SF,20.0,UTA,72.0,17.0,16.9,2.0,4.1,0.485,0.5,1.0,0.473,1.5,3.0,0.489,0.544,1.0,1.3,0.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4,False,2011
194,Lazar Hayward,SF,24.0,MIN,42.0,0.0,10.0,1.3,3.7,0.357,0.4,1.4,0.283,0.9,2.2,0.404,0.412,0.8,1.0,0.786,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1.0,3.8,False,2011
195,Brendan Haywood,C,31.0,DAL,72.0,8.0,18.5,1.8,3.1,0.574,0.0,0.0,0.0,1.8,3.1,0.577,0.574,0.9,2.5,0.362,1.8,3.4,5.2,0.3,0.2,1.0,0.7,2.0,4.4,False,2011
196,Luther Head,PG,28.0,SAC,36.0,14.0,16.3,1.9,4.6,0.415,0.7,1.8,0.391,1.2,2.8,0.43,0.491,1.1,1.4,0.78,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2,5.6,False,2011
197,Gerald Henderson,SG,23.0,CHA,68.0,30.0,24.4,3.8,8.4,0.454,0.1,0.5,0.194,3.7,7.9,0.472,0.461,1.9,2.4,0.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7,9.6,False,2011
198,Xavier Henry,SG,19.0,MEM,38.0,16.0,13.9,1.7,4.2,0.406,0.1,0.4,0.118,1.7,3.8,0.441,0.413,0.9,1.4,0.635,0.2,0.7,1.0,0.5,0.3,0.1,0.3,1.3,4.3,False,2011
199,Roy Hibbert,C,24.0,IND,81.0,80.0,27.7,5.1,11.0,0.461,0.0,0.0,0.0,5.1,10.9,0.463,0.461,2.5,3.4,0.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7,False,2011
200,J.J. Hickson,C,22.0,CLE,80.0,66.0,28.2,5.4,11.7,0.458,0.0,0.1,0.0,5.4,11.6,0.461,0.458,3.1,4.6,0.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,13.8,False,2011
201,Nenê,C,28.0,DEN,75.0,75.0,30.5,5.4,8.7,0.615,0.0,0.1,0.2,5.3,8.7,0.618,0.615,3.8,5.4,0.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,14.5,False,2011
202,George Hill,PG,24.0,SAS,76.0,5.0,28.3,3.8,8.3,0.453,1.0,2.7,0.377,2.8,5.6,0.49,0.514,3.1,3.6,0.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6,False,2011
203,Grant Hill,SF,38.0,PHO,80.0,80.0,30.1,5.0,10.3,0.484,0.6,1.4,0.395,4.4,8.9,0.498,0.511,2.7,3.2,0.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2,True,2011
204,Jordan Hill,C,23.0,HOU,72.0,11.0,15.6,2.4,4.9,0.491,0.0,0.0,0.0,2.4,4.9,0.494,0.491,0.8,1.2,0.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,5.6,False,2011
205,Kirk Hinrich,SG-PG,30.0,Traded,144.0,102.0,29.97,3.87,8.67,0.45,1.02,2.6,0.4,2.8,6.02,0.47,0.51,1.48,1.78,0.82,0.3,2.22,2.52,4.02,1.03,0.22,1.7,2.6,10.23,False,2011
206,Jrue Holiday,PG,20.0,PHI,82.0,82.0,35.4,5.4,12.2,0.446,1.0,2.7,0.365,4.5,9.5,0.47,0.487,2.1,2.5,0.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,14.0,False,2011
207,Ryan Hollins,C,26.0,CLE,70.0,16.0,16.9,1.9,3.1,0.598,0.0,0.0,,1.9,3.1,0.598,0.598,1.6,2.3,0.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3,False,2011
208,Al Horford,C,24.0,ATL,77.0,77.0,35.1,6.7,12.0,0.557,0.0,0.1,0.5,6.6,11.9,0.557,0.558,1.9,2.4,0.798,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3,False,2011
209,Eddie House,SG,32.0,MIA,56.0,1.0,17.5,2.3,5.7,0.399,1.2,3.1,0.389,1.1,2.6,0.411,0.505,0.7,0.7,0.95,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2,6.5,False,2011
210,Dwight Howard,C,25.0,ORL,78.0,78.0,37.6,7.9,13.4,0.593,0.0,0.1,0.0,7.9,13.3,0.597,0.593,7.0,11.7,0.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,False,2011
211,Josh Howard,SF,30.0,WAS,18.0,10.0,22.7,3.2,9.0,0.358,0.4,1.6,0.241,2.8,7.4,0.383,0.38,1.6,2.6,0.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4,False,2011
212,Juwan Howard,PF,37.0,MIA,57.0,0.0,10.4,1.0,2.2,0.44,0.0,0.0,,1.0,2.2,0.44,0.44,0.5,0.6,0.829,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2.4,False,2011
213,Lester Hudson,PG,26.0,WAS,11.0,0.0,6.6,0.5,2.2,0.25,0.4,1.4,0.267,0.2,0.8,0.222,0.333,0.2,0.4,0.5,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6,False,2011
214,Kris Humphries,PF,25.0,NJN,74.0,44.0,27.9,4.1,7.9,0.527,0.0,0.0,0.0,4.1,7.9,0.527,0.527,1.7,2.6,0.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10.0,False,2011
215,Serge Ibaka,PF,21.0,OKC,82.0,44.0,27.0,4.1,7.5,0.543,0.0,0.0,0.0,4.1,7.5,0.544,0.543,1.7,2.2,0.75,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9,False,2011
216,Andre Iguodala,SF,27.0,PHI,67.0,67.0,36.9,5.0,11.3,0.445,0.9,2.7,0.337,4.1,8.6,0.479,0.486,3.1,4.5,0.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1,False,2011
217,Zydrunas Ilgauskas,C,35.0,MIA,72.0,51.0,15.9,2.3,4.4,0.508,0.0,0.0,0.0,2.3,4.4,0.509,0.508,0.5,0.6,0.783,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6,5.0,False,2011
218,D.J. Mbenga,C,30.0,NOH,41.0,0.0,8.0,0.6,1.2,0.469,0.0,0.0,,0.6,1.2,0.469,0.469,0.3,0.4,0.722,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,1.4,False,2011
