   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
28 ,Brent Barry          ,SG   ,24.0,LAC,79.0,44.0,24.0,3.6 ,7.6 ,0.474,1.6,3.7,0.416,2.0 ,3.8 ,0.532,0.577,1.4,1.7 ,0.81 ,0.5,1.6,2.1 ,2.9 ,1.2,0.3,1.5,2.5,10.1
29 ,Jon Barry            ,SG   ,26.0,GSW,68.0,0.0 ,10.5,1.3 ,2.7 ,0.492,0.6,1.4,0.473,0.7 ,1.4 ,0.511,0.611,0.5,0.5 ,0.838,0.3,0.7,0.9 ,1.3 ,0.5,0.2,0.6,0.8,3.8
31 ,Benoit Benjamin      ,C    ,31.0,TOT,83.0,71.0,22.8,3.5 ,7.1 ,0.498,0.0,0.0,0.0  ,3.5 ,7.1 ,0.501,0.498,1.7,2.3 ,0.722,1.7,4.8,6.5 ,0.8 ,0.5,1.0,1.7,2.7,8.8
35 ,Mario Bennett        ,SF   ,22.0,PHO,19.0,14.0,12.1,1.5 ,3.4 ,0.453,0.0,0.1,0.0  ,1.5 ,3.3 ,0.46 ,0.453,1.4,2.2 ,0.643,1.1,1.5,2.6 ,0.3 ,0.6,0.6,0.6,2.4,4.5
36 ,David Benoit         ,SF   ,27.0,UTA,81.0,63.0,24.2,3.1 ,7.2 ,0.439,0.8,2.4,0.333,2.4 ,4.8 ,0.491,0.494,1.1,1.4 ,0.777,1.1,3.6,4.7 ,1.0 ,0.5,0.6,0.9,2.0,8.2
37 ,Travis Best          ,PG   ,23.0,IND,59.0,1.0 ,9.7 ,1.2 ,2.8 ,0.423,0.1,0.4,0.32 ,1.0 ,2.3 ,0.442,0.448,1.3,1.5 ,0.833,0.2,0.6,0.7 ,1.6 ,0.3,0.1,1.1,1.4,3.7
38 ,Mookie Blaylock      ,PG   ,28.0,ATL,81.0,81.0,35.7,5.6 ,13.9,0.405,2.9,7.7,0.371,2.8 ,6.2 ,0.448,0.508,1.6,2.1 ,0.747,1.4,2.7,4.1 ,5.9 ,2.6,0.2,2.3,1.9,15.7
39 ,Corie Blount         ,PF   ,27.0,LAL,57.0,2.0 ,12.5,1.4 ,2.9 ,0.473,0.0,0.0,0.0  ,1.4 ,2.9 ,0.479,0.473,0.4,0.8 ,0.568,1.2,1.8,3.0 ,0.7 ,0.4,0.6,0.8,1.9,3.2
40 ,Muggsy Bogues        ,PG   ,31.0,CHH,6.0 ,0.0 ,12.8,1.0 ,2.7 ,0.375,0.0,0.2,0.0  ,1.0 ,2.5 ,0.4  ,0.375,0.3,0.3 ,1.0  ,1.0,0.2,1.2 ,3.2 ,0.3,0.0,1.0,0.7,2.3
42 ,Melvin Booker        ,PG   ,23.0,HOU,11.0,0.0 ,11.9,1.5 ,4.5 ,0.32 ,0.3,1.7,0.158,1.2 ,2.8 ,0.419,0.35 ,0.8,1.0 ,0.818,0.1,0.7,0.8 ,1.9 ,0.5,0.1,1.1,1.6,4.0
43 ,Anthony Bowie        ,SG   ,32.0,ORL,74.0,4.0 ,14.6,1.7 ,3.7 ,0.471,0.2,0.4,0.387,1.6 ,3.3 ,0.481,0.493,0.5,0.6 ,0.87 ,0.5,1.1,1.7 ,1.4 ,0.5,0.1,0.7,1.5,4.2
44 ,Donnie Boyce         ,SG   ,22.0,ATL,8.0 ,0.0 ,5.1 ,1.1 ,2.9 ,0.391,0.5,1.0,0.5  ,0.6 ,1.9 ,0.333,0.478,0.3,0.5 ,0.5  ,0.6,0.6,1.3 ,0.4 ,0.4,0.1,0.8,0.3,3.0
45 ,Shawn Bradley        ,C    ,23.0,TOT,79.0,68.0,29.5,4.9 ,11.1,0.443,0.0,0.1,0.25 ,4.9 ,11.0,0.444,0.444,2.1,3.1 ,0.687,2.8,5.3,8.1 ,0.8 ,0.6,3.6,2.3,3.6,11.9
50 ,Terrell Brandon      ,PG   ,25.0,CLE,75.0,75.0,34.3,6.8 ,14.6,0.465,1.2,3.1,0.387,5.6 ,11.5,0.487,0.507,4.5,5.1 ,0.887,0.6,2.7,3.3 ,6.5 ,1.8,0.4,1.9,1.9,19.3
51 ,Tim Breaux           ,SF   ,25.0,HOU,54.0,4.0 ,10.6,1.1 ,3.0 ,0.366,0.3,0.9,0.326,0.8 ,2.1 ,0.383,0.413,0.5,0.8 ,0.622,0.4,0.7,1.1 ,0.4 ,0.2,0.1,0.6,0.8,3.0
52 ,Frank Brickowski     ,C    ,36.0,SEA,63.0,8.0 ,15.7,2.0 ,4.0 ,0.488,0.5,1.3,0.405,1.4 ,2.7 ,0.526,0.552,1.0,1.4 ,0.709,0.4,2.0,2.4 ,0.9 ,0.4,0.1,1.2,2.9,5.4
53 ,Scott Brooks         ,PG   ,30.0,DAL,69.0,0.0 ,10.4,1.9 ,4.2 ,0.457,0.4,0.9,0.403,1.6 ,3.3 ,0.472,0.5  ,0.9,1.0 ,0.855,0.2,0.4,0.6 ,1.4 ,0.6,0.0,0.6,0.8,5.1
54 ,Chucky Brown         ,PF   ,27.0,HOU,82.0,82.0,24.6,3.7 ,6.8 ,0.541,0.0,0.1,0.125,3.6 ,6.7 ,0.547,0.541,1.3,1.8 ,0.693,1.6,3.7,5.4 ,1.1 ,0.6,0.5,1.1,2.0,8.6
55 ,Dee Brown            ,PG   ,27.0,BOS,65.0,23.0,24.5,3.8 ,9.5 ,0.399,1.0,3.4,0.309,2.7 ,6.1 ,0.449,0.455,2.1,2.4 ,0.854,0.6,1.5,2.1 ,2.2 ,1.2,0.2,1.1,1.8,10.7
57 ,P.J. Brown           ,C    ,26.0,NJN,81.0,81.0,36.3,4.4 ,9.9 ,0.444,0.0,0.2,0.2  ,4.3 ,9.7 ,0.448,0.445,2.5,3.3 ,0.77 ,2.7,4.3,6.9 ,2.0 ,1.0,1.2,1.6,3.1,11.3
58 ,Randy Brown          ,PG   ,27.0,CHI,68.0,0.0 ,9.9 ,1.1 ,2.8 ,0.406,0.0,0.2,0.091,1.1 ,2.7 ,0.425,0.409,0.4,0.7 ,0.609,0.3,0.7,1.0 ,1.1 ,0.8,0.2,0.5,1.3,2.7
59 ,Mark Bryant          ,PF   ,30.0,HOU,71.0,9.0 ,22.4,3.4 ,6.3 ,0.543,0.0,0.0,0.0  ,3.4 ,6.3 ,0.545,0.543,1.8,2.5 ,0.718,1.8,3.1,4.9 ,0.7 ,0.4,0.3,1.2,3.3,8.6
60 ,Jud Buechler         ,SF   ,27.0,CHI,74.0,0.0 ,10.0,1.5 ,3.3 ,0.463,0.5,1.2,0.444,1.0 ,2.1 ,0.474,0.545,0.2,0.3 ,0.636,0.6,0.9,1.5 ,0.8 ,0.5,0.1,0.5,0.9,3.8
61 ,Matt Bullard         ,PF   ,28.0,ATL,46.0,0.0 ,10.0,1.4 ,3.5 ,0.407,0.6,1.6,0.361,0.9 ,2.0 ,0.444,0.488,0.3,0.4 ,0.8  ,0.4,0.9,1.3 ,0.4 ,0.4,0.2,0.5,1.1,3.8
62 ,Scott Burrell        ,SF   ,25.0,CHH,20.0,20.0,34.7,4.6 ,10.3,0.447,1.9,4.9,0.378,2.8 ,5.4 ,0.509,0.536,2.1,2.8 ,0.75 ,1.3,3.6,4.9 ,2.4 ,1.4,0.7,2.2,3.8,13.2
64 ,Mitchell Butler      ,SG   ,25.0,WSB,61.0,3.0 ,14.1,1.4 ,3.8 ,0.384,0.2,1.0,0.217,1.2 ,2.8 ,0.444,0.413,0.8,1.4 ,0.578,0.5,1.5,1.9 ,1.1 ,0.7,0.2,1.1,1.7,3.9
65 ,Jason Caffey         ,PF   ,22.0,CHI,57.0,0.0 ,9.6 ,1.2 ,2.8 ,0.438,0.0,0.0,0.0  ,1.2 ,2.8 ,0.441,0.438,0.7,1.2 ,0.588,0.9,1.1,1.9 ,0.4 ,0.2,0.1,0.8,1.6,3.2
66 ,Michael Cage         ,C    ,34.0,CLE,82.0,80.0,32.1,2.7 ,4.8 ,0.556,0.0,0.0,0.0  ,2.7 ,4.8 ,0.557,0.556,0.6,1.1 ,0.543,3.5,5.4,8.9 ,0.6 ,1.1,1.0,0.7,2.6,6.0
68 ,Elden Campbell       ,PF   ,27.0,LAL,82.0,82.0,32.9,5.5 ,10.8,0.503,0.0,0.1,0.0  ,5.5 ,10.8,0.506,0.503,3.0,4.3 ,0.713,2.0,5.6,7.6 ,2.2 ,1.1,2.6,1.7,3.7,13.9
69 ,Antoine Carr         ,SF   ,34.0,UTA,80.0,0.0 ,19.2,2.9 ,6.4 ,0.457,0.0,0.0,0.0  ,2.9 ,6.3 ,0.46 ,0.457,1.4,1.8 ,0.792,0.9,1.6,2.5 ,0.9 ,0.4,0.8,1.0,3.2,7.3
71 ,Chris Carr           ,SG   ,21.0,PHO,60.0,10.0,9.8 ,1.5 ,3.6 ,0.415,0.2,0.7,0.262,1.3 ,2.9 ,0.451,0.44 ,0.8,1.0 ,0.817,0.5,1.3,1.7 ,0.7 ,0.2,0.1,0.7,1.3,4.0
72 ,Sam Cassell          ,PG   ,26.0,HOU,61.0,0.0 ,27.6,4.7 ,10.8,0.439,1.2,3.4,0.348,3.5 ,7.3 ,0.482,0.495,3.9,4.7 ,0.825,0.8,2.2,3.1 ,4.6 ,0.9,0.1,2.6,2.7,14.5
73 ,Duane Causwell       ,C    ,27.0,SAC,73.0,26.0,14.3,1.2 ,3.0 ,0.417,0.0,0.0,0.0  ,1.2 ,2.9 ,0.419,0.417,1.0,1.3 ,0.729,1.2,2.2,3.4 ,0.3 ,0.4,1.1,0.7,2.4,3.4
74 ,Cedric Ceballos      ,SF   ,26.0,LAL,78.0,71.0,33.7,8.2 ,15.4,0.53 ,0.7,2.4,0.277,7.5 ,13.1,0.576,0.552,4.2,5.2 ,0.804,2.8,4.1,6.9 ,1.5 ,1.2,0.3,2.1,1.8,21.2
75 ,Rex Chapman          ,SG   ,28.0,MIA,56.0,50.0,33.3,5.2 ,12.1,0.426,2.2,6.0,0.371,2.9 ,6.1 ,0.48 ,0.518,1.5,2.0 ,0.735,0.4,2.2,2.6 ,3.0 ,0.8,0.2,1.4,2.1,14.0
76 ,Calbert Cheaney      ,SF   ,24.0,WSB,70.0,70.0,33.2,6.1 ,12.9,0.471,0.7,2.2,0.338,5.3 ,10.7,0.498,0.499,2.2,3.1 ,0.706,1.0,2.5,3.4 ,2.2 ,1.0,0.3,1.8,2.9,15.1
77 ,Pete Chilcutt        ,PF   ,27.0,HOU,74.0,0.0 ,8.8 ,1.0 ,2.4 ,0.408,0.5,1.3,0.378,0.5 ,1.1 ,0.444,0.511,0.2,0.4 ,0.654,0.7,1.4,2.1 ,0.4 ,0.3,0.2,0.3,0.9,2.7
78 ,Randolph Childress   ,PG   ,23.0,POR,28.0,0.0 ,8.9 ,0.9 ,2.8 ,0.316,0.5,1.7,0.277,0.4 ,1.1 ,0.375,0.399,0.8,1.0 ,0.815,0.0,0.6,0.7 ,1.1 ,0.3,0.0,1.0,0.8,3.0
79 ,Chris Childs         ,PG   ,28.0,NJN,78.0,54.0,30.9,4.2 ,10.0,0.416,1.2,3.3,0.367,2.9 ,6.7 ,0.441,0.478,3.3,3.9 ,0.852,0.7,2.5,3.1 ,7.0 ,1.4,0.1,2.9,3.2,12.8
80 ,Doug Christie        ,SF   ,25.0,TOT,55.0,17.0,18.8,2.7 ,6.1 ,0.445,0.8,1.9,0.434,1.9 ,4.2 ,0.45 ,0.513,1.3,1.7 ,0.742,0.6,2.2,2.8 ,2.1 ,1.3,0.3,1.7,2.6,7.5
86 ,Derrick Coleman      ,PF   ,28.0,PHI,11.0,11.0,26.7,4.4 ,10.7,0.407,0.6,1.9,0.333,3.7 ,8.8 ,0.423,0.436,1.8,2.9 ,0.625,1.2,5.4,6.5 ,2.8 ,0.4,0.9,2.5,2.7,11.2
87 ,Bimbo Coles          ,PG   ,27.0,TOT,81.0,55.0,32.3,3.9 ,9.6 ,0.409,1.1,3.1,0.346,2.8 ,6.5 ,0.44 ,0.466,2.1,2.6 ,0.796,0.6,2.6,3.2 ,5.2 ,1.2,0.2,2.1,3.1,11.0
90 ,Marty Conlon         ,C    ,28.0,MIL,74.0,1.0 ,12.9,2.1 ,4.4 ,0.468,0.1,0.4,0.167,2.0 ,4.0 ,0.498,0.476,1.1,1.5 ,0.764,0.8,1.6,2.4 ,0.9 ,0.3,0.1,1.1,1.7,5.3
91 ,Anthony Cook         ,PF   ,28.0,POR,11.0,0.0 ,5.5 ,0.6 ,1.5 ,0.438,0.0,0.2,0.0  ,0.6 ,1.3 ,0.5  ,0.438,0.1,0.4 ,0.25 ,0.5,0.6,1.1 ,0.2 ,0.0,0.1,0.1,0.7,1.4
92 ,Tyrone Corbin        ,SF   ,33.0,TOT,71.0,2.0 ,18.1,2.2 ,4.9 ,0.442,0.0,0.3,0.167,2.1 ,4.7 ,0.456,0.446,1.4,1.7 ,0.833,1.1,2.3,3.4 ,1.2 ,0.9,0.3,0.9,2.1,5.8
96 ,John Crotty          ,PG   ,26.0,CLE,58.0,4.0 ,10.6,0.9 ,2.0 ,0.447,0.1,0.5,0.296,0.7 ,1.5 ,0.494,0.482,1.1,1.2 ,0.861,0.3,0.6,0.9 ,1.8 ,0.4,0.1,0.9,1.0,3.0
98 ,Terry Cummings       ,PF   ,34.0,MIL,81.0,13.0,21.9,3.3 ,7.2 ,0.462,0.0,0.1,0.143,3.3 ,7.1 ,0.466,0.463,1.3,2.0 ,0.65 ,2.0,3.5,5.5 ,1.1 ,0.7,0.4,0.9,3.2,8.0
99 ,Dell Curry           ,SG   ,31.0,CHH,82.0,29.0,28.9,5.4 ,11.9,0.453,2.0,5.0,0.404,3.4 ,6.9 ,0.488,0.537,1.8,2.1 ,0.854,0.8,2.4,3.2 ,2.1 ,1.3,0.3,1.6,2.1,14.5
100,Michael Curry        ,SG-SF,27.0,TOT,46.0,1.0 ,17.0,1.6 ,3.5 ,0.453,0.4,1.2,0.377,1.2 ,2.3 ,0.491,0.516,1.0,1.3 ,0.726,0.6,1.3,1.8 ,0.6 ,0.5,0.0,0.5,2.0,4.6
103,Rastko Cvetković     ,C    ,25.0,DEN,14.0,0.0 ,3.4 ,0.4 ,1.1 ,0.313,0.0,0.1,0.0  ,0.4 ,1.1 ,0.333,0.313,0.0,0.3 ,0.0  ,0.3,0.5,0.8 ,0.2 ,0.1,0.1,0.2,0.8,0.7
104,Sasha Danilović      ,SG   ,25.0,MIA,19.0,18.0,28.5,4.4 ,9.7 ,0.451,1.8,4.1,0.436,2.6 ,5.6 ,0.462,0.543,2.9,3.8 ,0.764,0.6,1.8,2.4 ,2.5 ,0.8,0.2,1.9,2.6,13.4
106,Antonio Davis        ,PF   ,27.0,IND,82.0,14.0,25.5,2.9 ,5.9 ,0.49 ,0.0,0.0,0.5  ,2.9 ,5.9 ,0.49 ,0.491,3.0,4.2 ,0.713,2.3,3.8,6.1 ,0.5 ,0.4,0.8,1.1,3.0,8.8
108,Hubert Davis         ,SG   ,25.0,NYK,74.0,14.0,24.0,3.7 ,7.6 ,0.486,1.7,3.6,0.476,2.0 ,4.0 ,0.495,0.598,1.5,1.7 ,0.868,0.5,1.2,1.7 ,1.4 ,0.4,0.1,0.9,1.6,10.7
109,Mark Davis           ,SF   ,22.0,MIN,57.0,0.0 ,10.0,1.0 ,2.6 ,0.369,0.1,0.2,0.308,0.9 ,2.4 ,0.375,0.383,1.3,2.0 ,0.638,1.0,1.2,2.2 ,0.8 ,0.7,0.4,1.2,1.6,3.3
111,Todd Day             ,SG   ,26.0,TOT,79.0,12.0,22.9,3.8 ,10.3,0.366,1.3,3.8,0.331,2.5 ,6.5 ,0.386,0.427,2.8,3.6 ,0.78 ,0.9,1.9,2.8 ,1.4 ,1.0,0.6,1.4,2.8,11.7
114,Andrew DeClercq      ,C    ,22.0,GSW,22.0,1.0 ,9.2 ,1.1 ,2.3 ,0.48 ,0.0,0.0,0.0  ,1.1 ,2.2 ,0.49 ,0.48 ,0.5,0.9 ,0.579,0.8,1.0,1.8 ,0.4 ,0.3,0.2,0.2,1.4,2.7
115,Terry Dehere         ,PG   ,24.0,LAC,82.0,10.0,24.6,3.8 ,8.4 ,0.459,1.7,3.9,0.44 ,2.1 ,4.5 ,0.476,0.56 ,3.0,4.0 ,0.755,0.5,1.2,1.7 ,4.3 ,0.7,0.2,2.3,2.9,12.4
116,Vinny Del Negro      ,SG   ,29.0,SAS,82.0,82.0,33.7,5.8 ,11.7,0.497,0.7,1.8,0.38 ,5.1 ,9.9 ,0.518,0.527,2.2,2.6 ,0.832,0.4,2.9,3.3 ,3.8 ,1.0,0.1,1.2,2.0,14.5
117,Bison Dele           ,C    ,26.0,LAC,65.0,65.0,33.2,6.4 ,11.8,0.543,0.0,0.1,0.167,6.4 ,11.7,0.546,0.544,3.0,4.1 ,0.734,2.3,5.3,7.6 ,1.9 ,1.1,0.8,2.9,3.5,15.8
118,Dell Demps           ,SG   ,25.0,SAS,16.0,0.0 ,5.4 ,1.2 ,2.1 ,0.576,0.1,0.1,0.5  ,1.1 ,1.9 ,0.581,0.591,0.9,1.1 ,0.824,0.1,0.4,0.6 ,0.5 ,0.2,0.1,0.8,0.6,3.3
119,Vlade Divac*         ,C    ,27.0,LAL,79.0,79.0,31.3,5.2 ,10.2,0.513,0.0,0.2,0.167,5.2 ,10.0,0.521,0.515,2.4,3.7 ,0.641,2.5,6.1,8.6 ,3.3 ,1.0,1.7,2.5,3.5,12.9
