   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
24 ,Darrell Arthur       ,PF   ,21.0,MEM,32.0,1.0 ,14.3,2.0 ,4.6 ,0.432,0.0,0.0,0.0  ,2.0,4.5 ,0.434,0.432,0.5,0.9 ,0.567,1.2,2.3,3.4 ,0.5 ,0.4,0.4,0.7,1.9,4.5
26 ,Chucky Atkins        ,PG   ,35.0,DET,40.0,11.0,16.1,1.4 ,3.9 ,0.363,0.6,1.8,0.301,0.9,2.1 ,0.417,0.433,0.6,0.7 ,0.926,0.1,0.6,0.7 ,2.3 ,0.4,0.0,0.8,1.3,4.0
27 ,D.J. Augustin        ,PG   ,22.0,CHA,80.0,2.0 ,18.4,2.1 ,5.4 ,0.386,0.9,2.2,0.393,1.2,3.2 ,0.381,0.467,1.3,1.6 ,0.779,0.1,1.1,1.2 ,2.4 ,0.6,0.1,0.9,1.6,6.4
29 ,Kelenna Azubuike     ,SF   ,26.0,GSW,9.0 ,7.0 ,25.7,5.3 ,9.8 ,0.545,1.1,3.0,0.37 ,4.2,6.8 ,0.623,0.602,2.1,3.1 ,0.679,1.3,3.2,4.6 ,1.1 ,0.6,1.0,0.8,1.8,13.9
30 ,Renaldo Balkman      ,SF   ,25.0,DEN,13.0,1.0 ,7.0 ,0.5 ,1.4 ,0.333,0.0,0.5,0.0  ,0.5,0.8 ,0.545,0.333,0.2,0.5 ,0.333,0.3,1.5,1.8 ,0.5 ,0.6,0.2,0.5,1.2,1.1
31 ,Marcus Banks         ,PG   ,28.0,TOR,22.0,0.0 ,11.1,1.8 ,3.3 ,0.534,0.3,1.1,0.292,1.5,2.2 ,0.653,0.582,1.1,1.3 ,0.828,0.1,0.9,1.0 ,1.2 ,0.5,0.1,0.9,1.4,5.0
32 ,Leandro Barbosa      ,PG   ,27.0,PHO,44.0,5.0 ,17.9,3.5 ,8.3 ,0.425,1.0,3.1,0.324,2.5,5.2 ,0.485,0.485,1.5,1.7 ,0.877,0.3,1.3,1.6 ,1.5 ,0.5,0.3,1.0,1.6,9.5
33 ,J.J. Barea           ,PG   ,25.0,DAL,78.0,18.0,19.8,3.0 ,6.8 ,0.44 ,0.7,2.0,0.357,2.3,4.7 ,0.476,0.493,1.0,1.2 ,0.844,0.2,1.7,1.9 ,3.3 ,0.4,0.1,1.3,1.5,7.6
34 ,Andrea Bargnani      ,PF   ,24.0,TOR,80.0,80.0,35.0,6.7 ,14.3,0.47 ,1.5,4.1,0.372,5.2,10.2,0.509,0.523,2.3,2.9 ,0.774,1.3,4.9,6.2 ,1.2 ,0.3,1.4,1.5,2.7,17.2
35 ,Matt Barnes          ,SF   ,29.0,ORL,81.0,58.0,25.9,3.3 ,6.9 ,0.487,0.8,2.6,0.319,2.5,4.3 ,0.586,0.546,1.3,1.8 ,0.74 ,1.3,4.2,5.5 ,1.7 ,0.7,0.4,1.4,2.3,8.8
38 ,Tony Battie          ,C    ,33.0,NJN,15.0,0.0 ,8.9 ,0.9 ,2.7 ,0.35 ,0.1,0.3,0.25 ,0.9,2.4 ,0.361,0.363,0.5,0.7 ,0.7  ,0.3,1.3,1.5 ,0.2 ,0.3,0.1,0.2,1.3,2.4
39 ,Shane Battier        ,SG   ,31.0,HOU,67.0,62.0,32.4,2.7 ,6.7 ,0.398,1.5,4.2,0.362,1.1,2.5 ,0.458,0.511,1.1,1.6 ,0.726,1.1,3.6,4.7 ,2.4 ,0.8,1.1,1.0,2.1,8.0
40 ,Nicolas Batum        ,SF   ,21.0,POR,37.0,25.0,24.8,3.8 ,7.2 ,0.519,1.5,3.6,0.409,2.3,3.7 ,0.625,0.619,1.2,1.4 ,0.843,0.9,2.9,3.8 ,1.2 ,0.6,0.7,0.7,2.2,10.1
41 ,Jerryd Bayless       ,SG   ,21.0,POR,74.0,11.0,17.6,2.7 ,6.5 ,0.414,0.4,1.2,0.315,2.3,5.3 ,0.437,0.444,2.7,3.3 ,0.831,0.2,1.4,1.6 ,2.3 ,0.4,0.1,1.3,2.1,8.5
42 ,Michael Beasley      ,PF   ,21.0,MIA,78.0,78.0,29.8,6.0 ,13.3,0.45 ,0.4,1.3,0.275,5.6,12.0,0.469,0.463,2.5,3.1 ,0.8  ,1.6,4.8,6.4 ,1.3 ,1.0,0.6,1.7,2.8,14.8
43 ,Rodrigue Beaubois    ,PG   ,21.0,DAL,56.0,16.0,12.5,2.8 ,5.3 ,0.518,0.8,2.0,0.409,2.0,3.4 ,0.582,0.594,0.8,0.9 ,0.808,0.2,1.2,1.4 ,1.3 ,0.5,0.2,1.0,1.5,7.1
44 ,Marco Belinelli      ,SG   ,23.0,TOR,66.0,1.0 ,17.0,2.3 ,5.7 ,0.406,0.9,2.4,0.38 ,1.4,3.3 ,0.425,0.485,1.5,1.8 ,0.835,0.2,1.2,1.4 ,1.3 ,0.6,0.1,0.9,1.2,7.1
45 ,Charlie Bell         ,SG   ,30.0,MIL,71.0,39.0,22.7,2.4 ,6.2 ,0.381,1.0,2.8,0.365,1.4,3.4 ,0.395,0.464,0.7,0.9 ,0.716,0.4,1.4,1.9 ,1.5 ,0.5,0.2,0.8,1.9,6.5
47 ,Raja Bell            ,SG   ,33.0,TOT,6.0 ,5.0 ,30.0,4.7 ,10.2,0.459,2.0,4.5,0.444,2.7,5.7 ,0.471,0.557,0.5,0.5 ,1.0  ,0.8,3.0,3.8 ,2.2 ,0.7,0.3,0.8,2.5,11.8
50 ,Jonathan Bender      ,SF   ,29.0,NYK,25.0,1.0 ,11.7,1.6 ,4.0 ,0.4  ,0.6,1.6,0.359,1.0,2.4 ,0.426,0.47 ,1.0,1.0 ,0.923,0.6,1.5,2.1 ,0.6 ,0.1,0.7,1.1,1.3,4.7
51 ,Mike Bibby           ,PG   ,31.0,ATL,80.0,80.0,27.4,3.4 ,8.1 ,0.416,1.6,4.1,0.389,1.8,4.0 ,0.444,0.514,0.9,1.0 ,0.861,0.3,2.1,2.3 ,3.9 ,0.8,0.0,1.1,2.0,9.1
53 ,Chauncey Billups     ,PG   ,33.0,DEN,73.0,73.0,34.1,5.5 ,13.2,0.418,2.2,5.6,0.386,3.4,7.6 ,0.441,0.499,6.4,7.0 ,0.91 ,0.3,2.8,3.1 ,5.6 ,1.1,0.1,2.4,2.1,19.5
54 ,DeJuan Blair         ,PF   ,20.0,SAS,82.0,23.0,18.2,3.4 ,6.0 ,0.556,0.0,0.0,0.0  ,3.4,6.0 ,0.558,0.556,1.1,2.0 ,0.547,2.4,4.0,6.4 ,0.8 ,0.6,0.5,1.4,2.7,7.8
55 ,Steve Blake          ,PG   ,29.0,TOT,80.0,38.0,27.0,2.7 ,6.5 ,0.416,1.5,3.7,0.395,1.3,2.9 ,0.443,0.527,0.5,0.6 ,0.75 ,0.3,2.1,2.3 ,4.8 ,0.7,0.1,1.6,1.5,7.3
58 ,Andray Blatche       ,PF   ,23.0,WAS,81.0,36.0,27.9,5.9 ,12.3,0.478,0.2,0.5,0.295,5.7,11.8,0.487,0.485,2.1,2.9 ,0.744,2.0,4.3,6.3 ,2.1 ,1.0,0.9,2.2,2.7,14.1
59 ,Keith Bogans         ,SF   ,29.0,SAS,79.0,50.0,19.7,1.5 ,3.8 ,0.403,0.9,2.5,0.357,0.6,1.3 ,0.49 ,0.52 ,0.5,0.6 ,0.74 ,0.3,1.9,2.2 ,1.2 ,0.6,0.2,0.7,2.0,4.4
60 ,Andrew Bogut         ,C    ,25.0,MIL,69.0,69.0,32.3,6.9 ,13.2,0.52 ,0.0,0.0,0.0  ,6.9,13.2,0.521,0.52 ,2.2,3.4 ,0.629,3.0,7.1,10.2,1.8 ,0.6,2.5,1.9,3.2,15.9
61 ,Matt Bonner          ,PF   ,29.0,SAS,65.0,8.0 ,17.9,2.6 ,5.7 ,0.446,1.4,3.6,0.39 ,1.2,2.2 ,0.539,0.567,0.5,0.7 ,0.729,0.8,2.5,3.3 ,1.0 ,0.5,0.4,0.6,1.7,7.0
64 ,Chris Bosh*          ,C    ,25.0,TOR,70.0,70.0,36.1,8.6 ,16.5,0.518,0.1,0.3,0.364,8.5,16.2,0.521,0.522,6.7,8.4 ,0.797,2.9,7.9,10.8,2.4 ,0.6,1.0,2.4,2.4,24.0
66 ,Earl Boykins         ,PG   ,33.0,WAS,67.0,1.0 ,16.7,2.6 ,6.0 ,0.427,0.3,0.9,0.317,2.3,5.1 ,0.446,0.45 ,1.1,1.3 ,0.865,0.3,0.9,1.1 ,2.6 ,0.4,0.0,1.0,0.7,6.6
67 ,Elton Brand          ,PF   ,30.0,PHI,76.0,57.0,30.2,5.4 ,11.3,0.48 ,0.0,0.0,0.0  ,5.4,11.3,0.481,0.48 ,2.3,3.1 ,0.738,2.4,3.7,6.1 ,1.4 ,1.1,1.1,1.7,3.1,13.1
68 ,Corey Brewer         ,SG   ,23.0,MIN,82.0,82.0,30.3,5.0 ,11.6,0.431,1.0,2.9,0.346,4.0,8.7 ,0.459,0.474,2.0,3.1 ,0.648,0.9,2.5,3.4 ,2.4 ,1.4,0.4,2.0,2.7,13.0
69 ,Ronnie Brewer        ,SG   ,24.0,TOT,58.0,53.0,30.0,3.6 ,7.4 ,0.487,0.1,0.5,0.258,3.5,6.9 ,0.505,0.497,1.5,2.3 ,0.639,0.8,2.4,3.2 ,2.7 ,1.6,0.3,0.9,1.4,8.8
77 ,Aaron Brooks         ,PG   ,25.0,HOU,82.0,82.0,35.6,7.0 ,16.2,0.432,2.5,6.4,0.398,4.5,9.8 ,0.454,0.511,3.0,3.6 ,0.822,0.7,2.0,2.6 ,5.3 ,0.8,0.2,2.8,2.4,19.6
78 ,Bobby Brown          ,PG   ,25.0,TOT,45.0,0.0 ,11.5,2.0 ,5.3 ,0.371,0.6,2.2,0.265,1.4,3.1 ,0.446,0.426,0.3,0.3 ,0.867,0.2,0.6,0.8 ,2.0 ,0.3,0.0,1.0,0.9,4.8
81 ,Derrick Brown        ,SF   ,22.0,CHA,57.0,0.0 ,9.4 ,1.2 ,2.6 ,0.463,0.0,0.1,0.286,1.2,2.5 ,0.471,0.469,0.8,1.3 ,0.667,0.5,0.8,1.4 ,0.3 ,0.4,0.2,0.3,0.9,3.3
82 ,Devin Brown          ,SG   ,31.0,TOT,50.0,37.0,21.2,2.7 ,7.2 ,0.377,1.2,3.3,0.354,1.6,3.9 ,0.396,0.457,1.4,1.7 ,0.802,0.6,1.9,2.5 ,1.3 ,0.7,0.1,1.2,1.4,8.0
85 ,Kwame Brown          ,C    ,27.0,DET,48.0,1.0 ,13.8,1.3 ,2.6 ,0.5  ,0.0,0.0,0.0  ,1.3,2.6 ,0.504,0.5  ,0.7,2.0 ,0.337,1.1,2.6,3.7 ,0.5 ,0.3,0.3,0.9,1.9,3.3
86 ,Shannon Brown        ,SG   ,24.0,LAL,82.0,7.0 ,20.7,3.1 ,7.2 ,0.427,0.8,2.3,0.328,2.3,4.9 ,0.474,0.48 ,1.2,1.5 ,0.818,0.4,1.9,2.2 ,1.3 ,0.7,0.4,0.8,1.6,8.1
87 ,Kobe Bryant*         ,SG   ,31.0,LAL,73.0,73.0,38.8,9.8 ,21.5,0.456,1.4,4.1,0.329,8.5,17.4,0.487,0.488,6.0,7.4 ,0.811,1.1,4.3,5.4 ,5.0 ,1.5,0.3,3.2,2.6,27.0
88 ,Chase Budinger       ,SF   ,21.0,HOU,74.0,4.0 ,20.1,3.4 ,7.6 ,0.441,1.2,3.4,0.369,2.1,4.3 ,0.497,0.522,0.9,1.2 ,0.77 ,0.5,2.5,3.0 ,1.2 ,0.5,0.1,0.6,1.1,8.9
89 ,Caron Butler         ,SF-SG,29.0,TOT,74.0,74.0,37.6,6.1 ,14.2,0.428,0.6,2.0,0.29 ,5.5,12.2,0.45 ,0.448,3.6,4.3 ,0.838,1.4,4.8,6.2 ,2.1 ,1.6,0.3,2.2,2.6,16.3
92 ,Rasual Butler        ,SF   ,30.0,LAC,82.0,64.0,33.0,4.3 ,10.6,0.409,1.8,5.3,0.336,2.6,5.3 ,0.482,0.493,1.5,1.8 ,0.841,0.5,2.5,2.9 ,1.4 ,0.4,0.8,1.0,1.5,11.9
93 ,Andrew Bynum         ,C    ,22.0,LAL,65.0,65.0,30.4,6.0 ,10.6,0.57 ,0.0,0.0,0.0  ,6.0,10.6,0.571,0.57 ,3.0,4.0 ,0.739,2.7,5.6,8.3 ,1.0 ,0.5,1.4,1.8,3.0,15.0
94 ,Will Bynum           ,PG   ,27.0,DET,63.0,20.0,26.5,3.8 ,8.5 ,0.444,0.2,0.9,0.218,3.6,7.6 ,0.47 ,0.455,2.3,2.8 ,0.798,0.4,1.9,2.3 ,4.5 ,0.9,0.1,1.8,2.3,10.0
95 ,José Calderón        ,PG   ,28.0,TOR,68.0,39.0,26.7,4.0 ,8.4 ,0.482,1.0,2.5,0.398,3.0,5.8 ,0.519,0.542,1.2,1.5 ,0.798,0.3,1.8,2.1 ,5.9 ,0.7,0.1,1.5,2.0,10.3
96 ,Marcus Camby         ,PF-C ,35.0,TOT,74.0,74.0,31.3,3.2 ,6.8 ,0.475,0.0,0.1,0.286,3.2,6.7 ,0.478,0.477,1.1,1.6 ,0.639,3.4,8.4,11.8,2.5 ,1.3,2.0,1.2,2.2,7.5
99 ,Brian Cardinal       ,PF   ,32.0,MIN,29.0,0.0 ,9.2 ,0.5 ,1.2 ,0.389,0.1,0.3,0.333,0.4,0.9 ,0.407,0.431,0.6,0.6 ,0.944,0.2,0.8,1.0 ,0.8 ,0.3,0.1,0.2,1.9,1.7
100,Rodney Carney        ,SG   ,25.0,PHI,68.0,0.0 ,12.6,1.7 ,4.1 ,0.401,0.6,2.0,0.304,1.1,2.2 ,0.49 ,0.473,0.8,0.9 ,0.825,0.4,1.6,2.0 ,0.5 ,0.4,0.3,0.3,1.2,4.7
101,DeMarre Carroll      ,SF   ,23.0,MEM,71.0,1.0 ,11.2,1.2 ,3.1 ,0.396,0.0,0.1,0.0  ,1.2,3.0 ,0.407,0.396,0.5,0.7 ,0.623,0.7,1.4,2.1 ,0.5 ,0.4,0.1,0.3,1.5,2.9
102,Matt Carroll         ,SG   ,29.0,DAL,25.0,0.0 ,4.8 ,0.7 ,2.0 ,0.36 ,0.2,0.8,0.211,0.6,1.2 ,0.452,0.4  ,0.2,0.2 ,1.0  ,0.2,0.3,0.5 ,0.2 ,0.2,0.0,0.3,0.5,1.8
103,Anthony Carter       ,PG   ,34.0,DEN,54.0,7.0 ,15.9,1.4 ,3.4 ,0.42 ,0.3,1.2,0.27 ,1.1,2.2 ,0.5  ,0.467,0.2,0.2 ,0.846,0.3,1.3,1.6 ,3.0 ,0.7,0.2,1.1,1.3,3.3
105,Vince Carter         ,SG   ,33.0,ORL,75.0,74.0,30.8,5.8 ,13.5,0.428,1.6,4.3,0.367,4.2,9.2 ,0.456,0.486,3.4,4.1 ,0.84 ,0.4,3.5,3.9 ,3.1 ,0.7,0.2,1.4,2.5,16.6
106,Omri Casspi          ,SF   ,21.0,SAC,77.0,31.0,25.1,3.9 ,8.7 ,0.446,1.0,2.6,0.369,2.9,6.1 ,0.48 ,0.502,1.5,2.3 ,0.672,1.0,3.6,4.5 ,1.2 ,0.7,0.2,1.3,1.6,10.3
107,Mario Chalmers       ,PG   ,23.0,MIA,73.0,22.0,24.8,2.5 ,6.2 ,0.401,1.0,3.2,0.318,1.5,3.0 ,0.491,0.483,1.1,1.5 ,0.745,0.3,1.5,1.8 ,3.4 ,1.2,0.2,1.7,2.4,7.1
109,Wilson Chandler      ,SG   ,22.0,NYK,65.0,64.0,35.7,6.3 ,13.2,0.479,0.6,2.3,0.267,5.7,10.9,0.524,0.502,2.0,2.5 ,0.806,1.4,3.9,5.4 ,2.1 ,0.7,0.8,1.7,2.8,15.3
110,Earl Clark           ,PF   ,22.0,PHO,51.0,0.0 ,7.5 ,1.1 ,3.0 ,0.371,0.0,0.1,0.4  ,1.1,2.9 ,0.37 ,0.377,0.5,0.7 ,0.722,0.4,0.9,1.2 ,0.4 ,0.1,0.3,0.5,0.5,2.7
112,Jason Collins        ,C    ,31.0,ATL,24.0,0.0 ,4.8 ,0.3 ,1.0 ,0.348,0.0,0.0,0.0  ,0.3,0.9 ,0.364,0.348,0.0,0.1 ,0.0  ,0.2,0.4,0.6 ,0.2 ,0.1,0.1,0.2,0.9,0.7
113,Mardy Collins        ,SG   ,25.0,LAC,43.0,0.0 ,10.9,1.1 ,3.0 ,0.367,0.1,0.4,0.235,1.0,2.6 ,0.387,0.383,0.3,0.5 ,0.619,0.3,0.9,1.2 ,1.0 ,0.5,0.0,0.7,1.0,2.6
114,Darren Collison      ,PG   ,22.0,NOH,76.0,37.0,27.8,4.9 ,10.4,0.477,0.6,1.5,0.4  ,4.3,8.9 ,0.49 ,0.506,1.9,2.3 ,0.851,0.5,2.0,2.5 ,5.7 ,1.0,0.1,2.7,1.2,12.4
115,Nick Collison        ,C    ,29.0,OKC,75.0,5.0 ,20.8,2.4 ,4.1 ,0.589,0.0,0.1,0.25 ,2.4,4.1 ,0.593,0.591,1.0,1.4 ,0.692,2.0,3.1,5.1 ,0.5 ,0.5,0.6,0.8,3.1,5.9
116,Mike Conley          ,PG   ,22.0,MEM,80.0,80.0,32.1,4.6 ,10.4,0.445,1.0,2.7,0.387,3.6,7.7 ,0.464,0.494,1.7,2.3 ,0.743,0.4,2.0,2.4 ,5.3 ,1.4,0.2,2.1,2.2,12.0
117,Will Conroy          ,PG   ,27.0,HOU,5.0 ,0.0 ,7.2 ,0.6 ,2.0 ,0.3  ,0.0,0.6,0.0  ,0.6,1.4 ,0.429,0.3  ,0.0,0.4 ,0.0  ,0.0,0.6,0.6 ,1.4 ,0.0,0.0,0.8,1.0,1.2
118,Brian Cook           ,PF   ,29.0,HOU,15.0,0.0 ,2.9 ,0.5 ,1.5 ,0.304,0.1,0.6,0.222,0.3,0.9 ,0.357,0.348,0.3,0.5 ,0.714,0.1,0.5,0.6 ,0.1 ,0.0,0.1,0.4,0.3,1.4
119,Daequan Cook         ,SG   ,22.0,MIA,45.0,3.0 ,15.4,1.8 ,5.6 ,0.32 ,0.9,2.8,0.317,0.9,2.8 ,0.323,0.399,0.5,0.6 ,0.84 ,0.2,1.6,1.8 ,1.0 ,0.3,0.2,0.5,1.1,5.0
120,Jamal Crawford       ,SG   ,29.0,ATL,79.0,0.0 ,31.1,6.3 ,14.0,0.449,2.1,5.4,0.382,4.2,8.6 ,0.491,0.523,3.4,4.0 ,0.857,0.4,2.1,2.5 ,3.0 ,0.8,0.2,1.7,1.7,18.0
121,Dante Cunningham     ,PF   ,22.0,POR,63.0,2.0 ,11.2,1.7 ,3.4 ,0.495,0.0,0.0,0.0  ,1.7,3.4 ,0.5  ,0.495,0.5,0.8 ,0.646,0.9,1.7,2.5 ,0.2 ,0.4,0.3,0.2,1.5,3.9
124,Stephen Curry        ,PG   ,21.0,GSW,80.0,77.0,36.2,6.6 ,14.3,0.462,2.1,4.8,0.437,4.5,9.5 ,0.474,0.535,2.2,2.5 ,0.885,0.6,3.9,4.5 ,5.9 ,1.9,0.2,3.0,3.2,17.5
127,Erick Dampier        ,C    ,34.0,DAL,55.0,47.0,23.3,2.4 ,3.9 ,0.624,0.0,0.1,0.333,2.4,3.8 ,0.629,0.627,1.1,1.8 ,0.604,2.3,4.9,7.3 ,0.6 ,0.3,1.4,1.1,2.8,6.0
128,Marquis Daniels      ,SF   ,29.0,BOS,51.0,4.0 ,18.4,2.4 ,4.9 ,0.498,0.1,0.5,0.214,2.3,4.3 ,0.534,0.51 ,0.7,1.1 ,0.607,0.5,1.3,1.9 ,1.3 ,0.5,0.1,0.8,1.8,5.6
129,Baron Davis          ,PG   ,30.0,LAC,75.0,73.0,33.6,5.5 ,13.5,0.406,1.1,3.9,0.277,4.4,9.6 ,0.459,0.446,3.2,3.9 ,0.821,0.7,2.9,3.5 ,8.0 ,1.7,0.6,2.8,2.8,15.3
130,Glen Davis           ,PF   ,24.0,BOS,54.0,1.0 ,17.3,2.3 ,5.2 ,0.437,0.0,0.1,0.0  ,2.3,5.1 ,0.444,0.437,1.8,2.6 ,0.696,1.9,1.9,3.8 ,0.6 ,0.4,0.3,1.0,2.4,6.3
132,Ricky Davis          ,SF   ,30.0,LAC,36.0,2.0 ,13.9,1.7 ,4.0 ,0.434,0.4,1.2,0.381,1.3,2.8 ,0.455,0.49 ,0.5,0.9 ,0.581,0.3,1.3,1.6 ,1.1 ,0.3,0.1,0.8,1.1,4.4
133,Austin Daye          ,SF   ,21.0,DET,69.0,4.0 ,13.3,2.0 ,4.3 ,0.464,0.4,1.4,0.305,1.6,2.9 ,0.54 ,0.514,0.7,0.8 ,0.821,0.5,2.0,2.5 ,0.5 ,0.4,0.4,0.7,1.7,5.1
134,Carlos Delfino       ,SF   ,27.0,MIL,75.0,66.0,30.4,4.0 ,9.8 ,0.408,1.8,4.9,0.367,2.2,4.9 ,0.45 ,0.5  ,1.2,1.6 ,0.782,0.7,4.6,5.3 ,2.7 ,1.1,0.3,1.6,1.8,11.0
135,Luol Deng            ,SF   ,24.0,CHI,70.0,69.0,37.9,6.8 ,14.5,0.466,0.5,1.2,0.386,6.3,13.3,0.474,0.482,3.6,4.7 ,0.764,1.9,5.4,7.3 ,2.0 ,0.9,0.9,1.9,1.8,17.6
136,DeMar DeRozan        ,SG   ,20.0,TOR,77.0,65.0,21.6,3.3 ,6.6 ,0.498,0.1,0.2,0.25 ,3.3,6.4 ,0.506,0.502,1.9,2.5 ,0.763,0.9,2.0,2.9 ,0.7 ,0.6,0.2,0.8,2.3,8.6
137,Boris Diaw           ,PF   ,27.0,CHA,82.0,82.0,35.4,4.5 ,9.4 ,0.483,0.8,2.5,0.32 ,3.7,6.9 ,0.541,0.525,1.4,1.8 ,0.769,1.6,3.6,5.2 ,4.0 ,0.7,0.7,2.2,2.7,11.3
139,Travis Diener        ,PG   ,27.0,TOT,9.0 ,0.0 ,5.7 ,0.2 ,1.1 ,0.2  ,0.1,0.8,0.143,0.1,0.3 ,0.333,0.25 ,0.1,0.4 ,0.25 ,0.0,0.3,0.3 ,0.9 ,0.4,0.0,0.0,0.2,0.7
143,Keyon Dooling        ,PG   ,29.0,NJN,53.0,8.0 ,18.3,2.4 ,6.1 ,0.398,1.1,3.0,0.376,1.3,3.2 ,0.419,0.489,0.9,1.2 ,0.77 ,0.2,0.9,1.0 ,2.5 ,0.6,0.0,1.1,1.5,6.9
147,Toney Douglas        ,PG   ,23.0,NYK,56.0,12.0,19.4,3.2 ,7.0 ,0.458,1.2,3.1,0.389,2.0,3.9 ,0.514,0.545,1.0,1.2 ,0.809,0.7,1.2,1.9 ,2.0 ,0.8,0.1,1.0,2.1,8.6
